Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2025,Cyprus,Guinea,CYP,GIN,54,336,0,0,0,0,0
2025,Finland,Guinea,FIN,GIN,18,5,0,0,0,0,0
2025,France,Guinea,FRA,GIN,29777,7086,0,0,0,0,0
2025,Gambia,Guinea,GMB,GIN,5,0,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Guinea,GBR,GIN,252,145,0,0,0,0,0
2025,Germany,Guinea,DEU,GIN,6227,4687,0,0,0,0,0
2025,Greece,Guinea,GRC,GIN,225,211,0,0,0,0,0
2025,Croatia,Guinea,HRV,GIN,0,0,0,0,0,0,7
2025,Hungary,Guinea,HUN,GIN,5,0,0,0,0,0,0
2025,"Cote d'Ivoire",Guinea,CIV,GIN,0,5,0,0,0,0,0
2025,Indonesia,Guinea,IDN,GIN,0,5,0,0,0,0,0
2025,Ireland,Guinea,IRL,GIN,20,12,0,0,0,0,0
2025,Italy,Guinea,ITA,GIN,1618,3273,0,0,0,0,0
2025,Japan,Guinea,JPN,GIN,5,0,0,0,0,0,0
2025,"Rep. of Korea",Guinea,KOR,GIN,0,83,0,0,0,0,0
2025,Liberia,Guinea,LBR,GIN,0,5,0,0,0,0,0
2025,Luxembourg,Guinea,LUX,GIN,9,95,0,0,0,0,0
2025,Latvia,Guinea,LVA,GIN,0,21,0,0,0,0,0
2025,Madagascar,Guinea,MDG,GIN,0,6,0,0,0,0,0
2025,Mauritania,Guinea,MRT,GIN,21,565,0,0,0,0,0
2025,Mexico,Guinea,MEX,GIN,63,209,0,0,0,0,0
2025,Mali,Guinea,MLI,GIN,0,5,0,0,0,0,0
2025,Malaysia,Guinea,MYS,GIN,10,34,0,0,0,0,0
2025,Montenegro,Guinea,MNE,GIN,0,0,0,0,0,0,5
2025,Morocco,Guinea,MAR,GIN,91,2208,0,0,0,0,0
2025,Mozambique,Guinea,MOZ,GIN,0,5,0,0,0,0,0
2025,Malta,Guinea,MLT,GIN,0,45,0,0,0,0,0
2025,"Netherlands (Kingdom of the)",Guinea,NLD,GIN,298,247,0,0,0,0,0
2025,Niger,Guinea,NER,GIN,0,5,0,0,0,0,0
2025,Nigeria,Guinea,NGA,GIN,12,0,0,0,0,0,0
2025,Norway,Guinea,NOR,GIN,14,10,0,0,0,0,0
2025,Peru,Guinea,PER,GIN,0,19,0,0,0,0,0
2025,Philippines,Guinea,PHL,GIN,5,12,0,0,0,0,0
2025,Poland,Guinea,POL,GIN,7,10,0,0,0,0,0
2025,Portugal,Guinea,PRT,GIN,32,109,0,0,0,0,0
2025,Romania,Guinea,ROU,GIN,20,0,0,0,0,0,0
2025,"South Africa",Guinea,ZAF,GIN,0,20,0,0,0,0,0
2025,"Russian Federation",Guinea,RUS,GIN,5,5,0,0,0,0,0
2025,Senegal,Guinea,SEN,GIN,7,63,0,0,0,0,0
2025,Spain,Guinea,ESP,GIN,397,1585,0,0,0,0,0
2025,Sweden,Guinea,SWE,GIN,72,8,0,0,0,0,0
2025,Switzerland,Guinea,CHE,GIN,223,200,0,0,0,0,0
2025,"Syrian Arab Rep.",Guinea,SYR,GIN,57,0,0,0,0,0,0
2025,Thailand,Guinea,THA,GIN,5,6,0,0,0,0,0
2025,Togo,Guinea,TGO,GIN,5,0,0,0,0,0,0
2025,Tunisia,Guinea,TUN,GIN,9,74,0,0,0,0,0
2025,Ukraine,Guinea,UKR,GIN,5,0,0,0,0,0,0
2025,"United States of America",Guinea,USA,GIN,1499,15447,0,0,0,0,0
2025,Brazil,Guyana,BRA,GUY,10,195,0,0,0,0,0
2025,Canada,Guyana,CAN,GUY,52,64,0,0,0,0,0
2025,France,Guyana,FRA,GUY,40,0,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Guyana,GBR,GUY,52,19,0,0,0,0,0
2025,Germany,Guyana,DEU,GUY,5,0,0,0,0,0,0
2025,Ireland,Guyana,IRL,GUY,0,19,0,0,0,0,0
2025,Mexico,Guyana,MEX,GUY,8,54,0,0,0,0,0
2025,"Netherlands (Kingdom of the)",Guyana,NLD,GUY,7,5,0,0,0,0,0
2025,Peru,Guyana,PER,GUY,0,9,0,0,0,0,0
2025,Suriname,Guyana,SUR,GUY,0,5,0,0,0,0,0
2025,"Trinidad and Tobago",Guyana,TTO,GUY,5,82,0,0,0,0,0
2025,"United States of America",Guyana,USA,GUY,116,1081,0,0,0,0,0
2025,Argentina,Haiti,ARG,HTI,79,28,0,0,0,0,0
2025,Armenia,Haiti,ARM,HTI,39,8,0,0,0,0,0
2025,Australia,Haiti,AUS,HTI,0,5,0,0,0,0,0
2025,Belgium,Haiti,BEL,HTI,20,30,0,0,0,0,0
2025,Brazil,Haiti,BRA,HTI,99103,431,0,0,0,0,0
2025,Bulgaria,Haiti,BGR,HTI,5,5,0,0,0,0,0
2025,"British Virgin Islands",Haiti,VGB,HTI,5,43,0,0,0,0,0
2025,Belize,Haiti,BLZ,HTI,0,9,0,0,0,0,0
2025,Canada,Haiti,CAN,HTI,11030,24303,0,0,0,0,0
2025,"Cayman Islands",Haiti,CYM,HTI,0,0,0,0,0,0,37
2025,Chile,Haiti,CHL,HTI,0,72,0,0,0,0,0
2025,"Costa Rica",Haiti,CRI,HTI,30,602,0,0,0,0,0
2025,Cuba,Haiti,CUB,HTI,6,0,0,0,0,0,0
2025,Cyprus,Haiti,CYP,HTI,0,7,0,0,0,0,0
2025,"Dominican Rep.",Haiti,DOM,HTI,0,522,0,0,0,0,0
2025,Ecuador,Haiti,ECU,HTI,16,5,0,0,0,0,0
2025,France,Haiti,FRA,HTI,21101,553,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Haiti,GBR,HTI,5,5,0,0,0,0,0
2025,Germany,Haiti,DEU,HTI,40,35,0,0,0,0,0
2025,Greece,Haiti,GRC,HTI,56,20,0,0,0,0,0
2025,Guyana,Haiti,GUY,HTI,17,9,0,0,0,0,0
2025,Haiti,Haiti,HTI,HTI,0,0,1280841,0,0,0,0
2025,Honduras,Haiti,HND,HTI,0,0,0,0,0,0,2100
2025,Israel,Haiti,ISR,HTI,0,59,0,0,0,0,0
2025,Italy,Haiti,ITA,HTI,5,10,0,0,0,0,0
2025,"Rep. of Korea",Haiti,KOR,HTI,124,0,0,0,0,0,0
2025,"Saint Lucia",Haiti,LCA,HTI,5,0,0,0,0,0,0
2025,Luxembourg,Haiti,LUX,HTI,5,0,0,0,0,0,0
2025,Mexico,Haiti,MEX,HTI,11304,52562,0,0,0,0,0
2025,Morocco,Haiti,MAR,HTI,0,5,0,0,0,0,0
2025,"Netherlands (Kingdom of the)",Haiti,NLD,HTI,5,10,0,0,0,0,0
2025,Panama,Haiti,PAN,HTI,10,5,0,0,0,0,0
2025,Paraguay,Haiti,PRY,HTI,0,5,0,0,0,0,0
2025,Peru,Haiti,PER,HTI,109,497,0,0,0,0,65
2025,Philippines,Haiti,PHL,HTI,0,5,0,0,0,0,0
2025,Portugal,Haiti,PRT,HTI,0,5,0,0,0,0,0
2025,"Russian Federation",Haiti,RUS,HTI,5,8,0,0,0,0,0
2025,"El Salvador",Haiti,SLV,HTI,0,5,0,0,0,0,0
2025,Spain,Haiti,ESP,HTI,147,75,0,0,0,0,0
2025,Suriname,Haiti,SUR,HTI,0,5,0,0,0,0,0
2025,Sweden,Haiti,SWE,HTI,5,5,0,0,0,0,0
2025,Switzerland,Haiti,CHE,HTI,33,17,0,0,0,0,0
2025,"Sint Maarten (Dutch part)",Haiti,SXM,HTI,5,0,0,0,0,0,0
2025,"Trinidad and Tobago",Haiti,TTO,HTI,0,22,0,0,0,0,0
2025,Uruguay,Haiti,URY,HTI,7,0,0,0,0,0,0
2025,"United States of America",Haiti,USA,HTI,14241,170305,0,0,0,0,0
2025,"Venezuela (Bolivarian Republic of)",Haiti,VEN,HTI,12,0,0,0,0,0,0
2025,Australia,"China, Hong Kong SAR",AUS,HKG,5,388,0,0,0,0,0
2025,Canada,"China, Hong Kong SAR",CAN,HKG,283,86,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland","China, Hong Kong SAR",GBR,HKG,87,33,0,0,0,0,0
2025,Germany,"China, Hong Kong SAR",DEU,HKG,11,5,0,0,0,0,0
2025,Latvia,"China, Hong Kong SAR",LVA,HKG,8,0,0,0,0,0,0
2025,"New Zealand","China, Hong Kong SAR",NZL,HKG,5,0,0,0,0,0,0
2025,"United States of America","China, Hong Kong SAR",USA,HKG,29,347,0,0,0,0,0
2025,Argentina,Honduras,ARG,HND,5,5,0,0,0,0,0
2025,Australia,Honduras,AUS,HND,0,5,0,0,0,0,0
2025,Belgium,Honduras,BEL,HND,18,52,0,0,0,0,0
2025,Brazil,Honduras,BRA,HND,8,19,0,0,0,0,0
2025,Belize,Honduras,BLZ,HND,124,428,0,0,0,0,0
2025,Canada,Honduras,CAN,HND,484,472,0,0,0,0,0
2025,Chile,Honduras,CHL,HND,5,0,0,0,0,0,0
2025,Colombia,Honduras,COL,HND,5,0,0,0,0,0,0
2025,"Costa Rica",Honduras,CRI,HND,226,809,0,0,0,0,0
2025,"Dominican Rep.",Honduras,DOM,HND,0,5,0,0,0,0,0
2025,Ecuador,Honduras,ECU,HND,0,5,0,0,0,0,0
2025,Finland,Honduras,FIN,HND,46,23,0,0,0,0,0
2025,France,Honduras,FRA,HND,70,5,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Honduras,GBR,HND,946,392,0,0,0,0,0
2025,Germany,Honduras,DEU,HND,95,111,0,0,0,0,0
2025,Guatemala,Honduras,GTM,HND,397,850,0,0,0,0,0
2025,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,11583
2025,Iceland,Honduras,ISL,HND,8,0,0,0,0,0,0
2025,Ireland,Honduras,IRL,HND,17,22,0,0,0,0,0
2025,Italy,Honduras,ITA,HND,495,643,0,0,0,0,0
2025,Mexico,Honduras,MEX,HND,79307,23709,0,0,0,0,0
2025,"Netherlands (Kingdom of the)",Honduras,NLD,HND,16,14,0,0,0,0,0
2025,Norway,Honduras,NOR,HND,5,7,0,0,0,0,0
2025,Panama,Honduras,PAN,HND,10,29,0,0,0,0,0
2025,Peru,Honduras,PER,HND,0,12,0,0,0,0,0
2025,"El Salvador",Honduras,SLV,HND,34,58,0,0,0,0,0
2025,Spain,Honduras,ESP,HND,2736,3455,0,0,0,0,0
2025,Sweden,Honduras,SWE,HND,19,5,0,0,0,0,0
2025,Switzerland,Honduras,CHE,HND,5,12,0,0,0,0,0
2025,"United States of America",Honduras,USA,HND,22479,164784,0,0,0,0,0
2025,Australia,Croatia,AUS,HRV,6,7,0,0,0,0,0
2025,Belgium,Croatia,BEL,HRV,0,6,0,0,0,0,0
2025,Brazil,Croatia,BRA,HRV,0,5,0,0,0,0,0
2025,"Bosnia and Herzegovina",Croatia,BIH,HRV,0,0,0,0,0,0,5
2025,Canada,Croatia,CAN,HRV,0,6,0,0,0,0,0
2025,Denmark,Croatia,DNK,HRV,66,0,0,0,0,0,0
2025,France,Croatia,FRA,HRV,60,6,0,0,0,0,0
2025,Germany,Croatia,DEU,HRV,228,0,0,0,0,0,0
2025,"Netherlands (Kingdom of the)",Croatia,NLD,HRV,121,0,0,0,0,0,0
2025,Norway,Croatia,NOR,HRV,143,0,0,0,0,0,0
2025,Peru,Croatia,PER,HRV,0,5,0,0,0,0,0
2025,"Serbia and Kosovo: S/RES/1244 (1999)",Croatia,SRB,HRV,17052,5,0,0,0,0,0
2025,Sweden,Croatia,SWE,HRV,147,0,0,0,0,0,0
2025,Switzerland,Croatia,CHE,HRV,18,0,0,0,0,0,0
2025,"United States of America",Croatia,USA,HRV,5,74,0,0,0,0,0
2025,Australia,Hungary,AUS,HUN,0,7,0,0,0,0,0
2025,Austria,Hungary,AUT,HUN,0,8,0,0,0,0,0
2025,Belgium,Hungary,BEL,HUN,23,6,0,0,0,0,0
2025,Brazil,Hungary,BRA,HUN,0,8,0,0,0,0,0
2025,Canada,Hungary,CAN,HUN,1910,600,0,0,0,0,0
2025,Colombia,Hungary,COL,HUN,5,0,0,0,0,0,0
2025,Denmark,Hungary,DNK,HUN,6,0,0,0,0,0,0
2025,France,Hungary,FRA,HUN,63,8,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Hungary,GBR,HUN,0,37,0,0,0,0,0
2025,Germany,Hungary,DEU,HUN,219,0,0,0,0,0,0
2025,Norway,Hungary,NOR,HUN,20,0,0,0,0,0,0
2025,"New Zealand",Hungary,NZL,HUN,5,10,0,0,0,0,0
2025,Romania,Hungary,ROU,HUN,11,0,0,0,0,0,0
2025,"South Africa",Hungary,ZAF,HUN,0,5,0,0,0,0,0
2025,"Russian Federation",Hungary,RUS,HUN,9,0,0,0,0,0,0
2025,Sweden,Hungary,SWE,HUN,175,0,0,0,0,0,0
2025,"United States of America",Hungary,USA,HUN,17,764,0,0,0,0,0
2025,Canada,Iceland,CAN,ISL,17,5,0,0,0,0,0
2025,Algeria,"Cote d'Ivoire",DZA,CIV,25,100,0,0,0,0,0
2025,Angola,"Cote d'Ivoire",AGO,CIV,417,5940,0,0,0,0,0
2025,Argentina,"Cote d'Ivoire",ARG,CIV,18,0,0,0,0,0,0
2025,Armenia,"Cote d'Ivoire",ARM,CIV,6,0,0,0,0,0,0
2025,Australia,"Cote d'Ivoire",AUS,CIV,0,5,0,0,0,0,0
2025,Austria,"Cote d'Ivoire",AUT,CIV,37,9,0,0,0,0,0
2025,Belgium,"Cote d'Ivoire",BEL,CIV,312,766,0,0,0,0,0
2025,Benin,"Cote d'Ivoire",BEN,CIV,5,29,0,0,0,0,0
2025,"Burkina Faso","Cote d'Ivoire",BFA,CIV,5,0,0,0,0,0,0
2025,"Bolivia (Plurinational State of)","Cote d'Ivoire",BOL,CIV,5,0,0,0,0,0,0
2025,Brazil,"Cote d'Ivoire",BRA,CIV,59,34,0,0,0,0,0
2025,Bulgaria,"Cote d'Ivoire",BGR,CIV,6,0,0,0,0,0,0
2025,Canada,"Cote d'Ivoire",CAN,CIV,310,2333,0,0,0,0,0
2025,China,"Cote d'Ivoire",CHN,CIV,0,7,0,0,0,0,0
2025,Cameroon,"Cote d'Ivoire",CMR,CIV,34,33,0,0,0,0,0
2025,Congo,"Cote d'Ivoire",COG,CIV,5,20,0,0,0,0,0
2025,"Dem. Rep. of the Congo","Cote d'Ivoire",COD,CIV,9,0,0,0,0,0,0
2025,"Costa Rica","Cote d'Ivoire",CRI,CIV,0,5,0,0,0,0,0
2025,Cyprus,"Cote d'Ivoire",CYP,CIV,16,41,0,0,0,0,0
2025,Denmark,"Cote d'Ivoire",DNK,CIV,24,0,0,0,0,0,0
2025,Finland,"Cote d'Ivoire",FIN,CIV,5,5,0,0,0,0,0
2025,France,"Cote d'Ivoire",FRA,CIV,21079,5326,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland","Cote d'Ivoire",GBR,CIV,167,55,0,0,0,0,0
2025,Germany,"Cote d'Ivoire",DEU,CIV,963,1463,0,0,0,0,0
2025,Ghana,"Cote d'Ivoire",GHA,CIV,684,0,0,0,0,0,0
2025,Guinea-Bissau,"Cote d'Ivoire",GNB,CIV,6,6,0,0,0,0,0
2025,Greece,"Cote d'Ivoire",GRC,CIV,52,30,0,0,0,0,0
2025,Guinea,"Cote d'Ivoire",GIN,CIV,21,0,0,0,0,0,0
2025,Croatia,"Cote d'Ivoire",HRV,CIV,15,0,0,0,0,0,6
2025,Hungary,"Cote d'Ivoire",HUN,CIV,15,0,0,0,0,0,0
2025,Iceland,"Cote d'Ivoire",ISL,CIV,5,0,0,0,0,0,0
2025,India,"Cote d'Ivoire",IND,CIV,0,21,0,0,0,0,0
2025,Ireland,"Cote d'Ivoire",IRL,CIV,19,6,0,0,0,0,0
2025,Israel,"Cote d'Ivoire",ISR,CIV,7,46,0,0,0,0,0
2025,Italy,"Cote d'Ivoire",ITA,CIV,3281,3383,0,0,0,0,0
2025,Kenya,"Cote d'Ivoire",KEN,CIV,0,5,0,0,0,0,0
2025,"Rep. of Korea","Cote d'Ivoire",KOR,CIV,39,0,0,0,0,0,0
2025,Liberia,"Cote d'Ivoire",LBR,CIV,970,545,0,0,0,0,0
2025,Luxembourg,"Cote d'Ivoire",LUX,CIV,9,45,0,0,0,0,0
2025,Mauritania,"Cote d'Ivoire",MRT,CIV,13,58,0,0,0,0,0
2025,Mexico,"Cote d'Ivoire",MEX,CIV,5,34,0,0,0,0,0
2025,Morocco,"Cote d'Ivoire",MAR,CIV,193,1507,0,0,0,0,0
2025,Mozambique,"Cote d'Ivoire",MOZ,CIV,0,428,0,0,0,0,0
2025,Malta,"Cote d'Ivoire",MLT,CIV,0,15,0,0,0,0,0
2025,"Netherlands (Kingdom of the)","Cote d'Ivoire",NLD,CIV,77,41,0,0,0,0,0
2025,Nigeria,"Cote d'Ivoire",NGA,CIV,58,0,0,0,0,0,0
2025,Norway,"Cote d'Ivoire",NOR,CIV,13,0,0,0,0,0,0
2025,Peru,"Cote d'Ivoire",PER,CIV,0,5,0,0,0,0,0
2025,Philippines,"Cote d'Ivoire",PHL,CIV,31,56,0,0,0,0,0
2025,Poland,"Cote d'Ivoire",POL,CIV,0,5,0,0,0,0,0
2025,Portugal,"Cote d'Ivoire",PRT,CIV,46,15,0,0,0,0,0
2025,"South Africa","Cote d'Ivoire",ZAF,CIV,26,49,0,0,0,0,0
2025,Senegal,"Cote d'Ivoire",SEN,CIV,6,11,0,0,0,0,0
2025,"Sierra Leone","Cote d'Ivoire",SLE,CIV,0,0,0,0,0,0,10
2025,Spain,"Cote d'Ivoire",ESP,CIV,735,485,0,0,0,0,0
2025,Sweden,"Cote d'Ivoire",SWE,CIV,49,0,0,0,0,0,0
2025,Switzerland,"Cote d'Ivoire",CHE,CIV,262,232,0,0,0,0,0
2025,"Syrian Arab Rep.","Cote d'Ivoire",SYR,CIV,5,0,0,0,0,0,0
2025,Thailand,"Cote d'Ivoire",THA,CIV,17,0,0,0,0,0,0
2025,Togo,"Cote d'Ivoire",TGO,CIV,35,0,0,0,0,0,0
2025,Tunisia,"Cote d'Ivoire",TUN,CIV,26,316,0,0,0,0,0
2025,Ukraine,"Cote d'Ivoire",UKR,CIV,0,8,0,0,0,0,0
2025,"United States of America","Cote d'Ivoire",USA,CIV,728,1792,0,0,0,0,0
2025,Zimbabwe,"Cote d'Ivoire",ZWE,CIV,11,27,0,0,0,0,0
2025,Afghanistan,India,AFG,IND,0,5,0,0,0,0,0
2025,Egypt,India,EGY,IND,0,14,0,0,0,0,0
2025,Argentina,India,ARG,IND,25,28,0,0,0,0,0
2025,Armenia,India,ARM,IND,0,5,0,0,0,0,0
2025,Australia,India,AUS,IND,169,7480,0,0,0,0,0
2025,Austria,India,AUT,IND,42,276,0,0,0,0,0
2025,Belgium,India,BEL,IND,15,50,0,0,0,0,0
2025,Brazil,India,BRA,IND,28,228,0,0,0,0,0
2025,"Bosnia and Herzegovina",India,BIH,IND,0,0,0,0,0,0,20
2025,Bulgaria,India,BGR,IND,5,0,0,0,0,0,0
2025,Canada,India,CAN,IND,9944,44252,0,0,0,0,0
2025,"Costa Rica",India,CRI,IND,5,0,0,0,0,0,0
2025,Cyprus,India,CYP,IND,12,68,0,0,0,0,0
2025,Czechia,India,CZE,IND,5,5,0,0,0,0,0
2025,Denmark,India,DNK,IND,23,17,0,0,0,0,0
2025,Estonia,India,EST,IND,0,5,0,0,0,0,0
2025,Fiji,India,FJI,IND,0,5,0,0,0,0,0
2025,Finland,India,FIN,IND,36,9,0,0,0,0,0
2025,France,India,FRA,IND,411,133,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",India,GBR,IND,644,5073,0,0,0,0,0
2025,Georgia,India,GEO,IND,0,99,0,0,0,0,0
2025,Germany,India,DEU,IND,855,1122,0,0,0,0,0
2025,Greece,India,GRC,IND,42,88,0,0,0,0,0
2025,"China, Hong Kong SAR",India,HKG,IND,5,0,0,0,0,0,0
2025,Croatia,India,HRV,IND,0,10,0,0,0,0,137
2025,Hungary,India,HUN,IND,6,0,0,0,0,0,0
2025,Iceland,India,ISL,IND,0,5,0,0,0,0,0
2025,Indonesia,India,IDN,IND,0,5,0,0,0,0,0
2025,Ireland,India,IRL,IND,49,363,0,0,0,0,0
2025,Israel,India,ISR,IND,0,1016,0,0,0,0,0
2025,Italy,India,ITA,IND,323,9642,0,0,0,0,0
2025,Jordan,India,JOR,IND,5,0,0,0,0,0,0
2025,Kenya,India,KEN,IND,5,5,0,0,0,0,0
2025,"Rep. of Korea",India,KOR,IND,0,3825,0,0,0,0,0
2025,Lebanon,India,LBN,IND,0,5,0,0,0,0,5
2025,Luxembourg,India,LUX,IND,5,10,0,0,0,0,0
2025,Latvia,India,LVA,IND,5,6,0,0,0,0,0
2025,"Rep. of Moldova",India,MDA,IND,0,10,0,0,0,0,0
2025,Mexico,India,MEX,IND,6,43,0,0,0,0,0
2025,Malaysia,India,MYS,IND,5,13,0,0,0,0,0
2025,Montenegro,India,MNE,IND,0,0,0,0,0,0,19
2025,Nepal,India,NPL,IND,0,0,0,0,0,0,210
2025,"Netherlands (Kingdom of the)",India,NLD,IND,32,62,0,0,0,0,0
2025,Norway,India,NOR,IND,12,8,0,0,0,0,0
2025,Nauru,India,NRU,IND,0,5,0,0,0,0,0
2025,"New Zealand",India,NZL,IND,67,1648,0,0,0,0,5
2025,Pakistan,India,PAK,IND,0,5,0,0,0,0,0
2025,Peru,India,PER,IND,6,64,0,0,0,0,0
2025,Philippines,India,PHL,IND,0,5,0,0,0,0,0
2025,Poland,India,POL,IND,64,30,0,0,0,0,0
2025,Portugal,India,PRT,IND,750,53,0,0,0,0,0
2025,Romania,India,ROU,IND,21,0,0,0,0,0,0
2025,"South Africa",India,ZAF,IND,0,1602,0,0,0,0,0
2025,Spain,India,ESP,IND,122,65,0,0,0,0,0
2025,Slovakia,India,SVK,IND,12,10,0,0,0,0,0
2025,Sweden,India,SWE,IND,29,26,0,0,0,0,0
2025,Switzerland,India,CHE,IND,44,8,0,0,0,0,0
2025,Thailand,India,THA,IND,0,5,0,0,0,0,0
2025,Uganda,India,UGA,IND,5,0,0,0,0,0,0
2025,Ukraine,India,UKR,IND,7,11,0,0,0,0,0
2025,"United States of America",India,USA,IND,15062,125897,0,0,0,0,0
2025,Yemen,India,YEM,IND,0,5,0,0,0,0,0
2025,Zambia,India,ZMB,IND,0,5,0,0,0,0,0
2025,Australia,Indonesia,AUS,IDN,168,3463,0,0,0,0,0
2025,Austria,Indonesia,AUT,IDN,5,5,0,0,0,0,0
2025,Belgium,Indonesia,BEL,IDN,0,5,0,0,0,0,0
2025,Brazil,Indonesia,BRA,IDN,5,5,0,0,0,0,0
2025,Canada,Indonesia,CAN,IDN,100,78,0,0,0,0,0
2025,Denmark,Indonesia,DNK,IDN,21,0,0,0,0,0,0
2025,France,Indonesia,FRA,IDN,21,0,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Indonesia,GBR,IDN,149,195,0,0,0,0,0
2025,Georgia,Indonesia,GEO,IDN,0,5,0,0,0,0,0
2025,Germany,Indonesia,DEU,IDN,19,25,0,0,0,0,0
2025,Greece,Indonesia,GRC,IDN,0,69,0,0,0,0,0
2025,"China, Hong Kong SAR",Indonesia,HKG,IDN,19,0,0,0,0,0,0
2025,Indonesia,Indonesia,IDN,IDN,0,0,0,0,0,0,251
2025,Ireland,Indonesia,IRL,IDN,8,5,0,0,0,0,0
2025,Italy,Indonesia,ITA,IDN,5,18,0,0,0,0,0
2025,Japan,Indonesia,JPN,IDN,5,0,0,0,0,0,0
2025,"Rep. of Korea",Indonesia,KOR,IDN,0,394,0,0,0,0,0
2025,Malaysia,Indonesia,MYS,IDN,0,0,0,0,0,0,865
2025,"Netherlands (Kingdom of the)",Indonesia,NLD,IDN,29,19,0,0,0,0,0
2025,Norway,Indonesia,NOR,IDN,10,0,0,0,0,0,0
2025,"New Zealand",Indonesia,NZL,IDN,13,18,0,0,0,0,0
2025,Peru,Indonesia,PER,IDN,0,5,0,0,0,0,0
2025,"Papua New Guinea",Indonesia,PNG,IDN,7700,3100,0,0,0,0,0
2025,Spain,Indonesia,ESP,IDN,6,5,0,0,0,0,0
2025,Sweden,Indonesia,SWE,IDN,9,0,0,0,0,0,0
2025,"United States of America",Indonesia,USA,IDN,872,10414,0,0,0,0,0
2025,Australia,Ireland,AUS,IRL,0,77,0,0,0,0,0
2025,Belgium,Ireland,BEL,IRL,0,5,0,0,0,0,0
2025,Canada,Ireland,CAN,IRL,12,139,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland",Ireland,GBR,IRL,0,5,0,0,0,0,0
2025,Norway,Ireland,NOR,IRL,6,0,0,0,0,0,0
2025,"United States of America",Ireland,USA,IRL,0,180,0,0,0,0,0
2025,Afghanistan,"Iran (Islamic Rep. of)",AFG,IRN,39,55,0,0,0,0,0
2025,Albania,"Iran (Islamic Rep. of)",ALB,IRN,0,0,0,0,0,0,5
2025,Egypt,"Iran (Islamic Rep. of)",EGY,IRN,0,5,0,0,0,0,0
2025,Argentina,"Iran (Islamic Rep. of)",ARG,IRN,33,5,0,0,0,0,0
2025,Armenia,"Iran (Islamic Rep. of)",ARM,IRN,206,276,0,0,0,0,0
2025,Australia,"Iran (Islamic Rep. of)",AUS,IRN,6760,1564,0,0,0,0,0
2025,Austria,"Iran (Islamic Rep. of)",AUT,IRN,7269,763,0,0,0,0,0
2025,Azerbaijan,"Iran (Islamic Rep. of)",AZE,IRN,58,0,0,0,0,0,0
2025,Belgium,"Iran (Islamic Rep. of)",BEL,IRN,1766,640,0,0,0,0,0
2025,Brazil,"Iran (Islamic Rep. of)",BRA,IRN,62,215,0,0,0,0,0
2025,"Bosnia and Herzegovina","Iran (Islamic Rep. of)",BIH,IRN,5,13,0,0,0,0,120
2025,Bulgaria,"Iran (Islamic Rep. of)",BGR,IRN,110,32,0,0,0,0,0
2025,Canada,"Iran (Islamic Rep. of)",CAN,IRN,12154,10211,0,0,0,0,0
2025,Chile,"Iran (Islamic Rep. of)",CHL,IRN,5,0,0,0,0,0,0
2025,"Costa Rica","Iran (Islamic Rep. of)",CRI,IRN,6,5,0,0,0,0,0
2025,Cyprus,"Iran (Islamic Rep. of)",CYP,IRN,893,803,0,0,0,0,0
2025,Czechia,"Iran (Islamic Rep. of)",CZE,IRN,12,12,0,0,0,0,0
2025,Denmark,"Iran (Islamic Rep. of)",DNK,IRN,3406,169,0,0,0,0,0
2025,"Dominican Rep.","Iran (Islamic Rep. of)",DOM,IRN,0,7,0,0,0,0,0
2025,Ecuador,"Iran (Islamic Rep. of)",ECU,IRN,53,5,0,0,0,0,0
2025,Estonia,"Iran (Islamic Rep. of)",EST,IRN,5,5,0,0,0,0,0
2025,Finland,"Iran (Islamic Rep. of)",FIN,IRN,840,177,0,0,0,0,0
2025,France,"Iran (Islamic Rep. of)",FRA,IRN,5260,325,0,0,0,0,0
2025,"United Kingdom of Great Britain and Northern Ireland","Iran (Islamic Rep. of)",GBR,IRN,40996,4533,0,0,0,0,0
2025,Georgia,"Iran (Islamic Rep. of)",GEO,IRN,48,47,0,0,0,0,0
2025,Germany,"Iran (Islamic Rep. of)",DEU,IRN,46517,13761,0,0,0,0,0
2025,Greece,"Iran (Islamic Rep. of)",GRC,IRN,1234,349,0,0,0,0,0
2025,Croatia,"Iran (Islamic Rep. of)",HRV,IRN,47,26,0,0,0,0,52
2025,Hungary,"Iran (Islamic Rep. of)",HUN,IRN,193,5,0,0,0,0,0
2025,Iceland,"Iran (Islamic Rep. of)",ISL,IRN,120,5,0,0,0,0,0
